aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
Columbia University,,United States,0,Columbia University,476,13,130,private,91.5,22,41.6,200,68.1,146,83.4,130,80.1,23,88.2,8,,"26,586",37%,6.0,"Business & Management,Accounting & Finance,Economics & Econometrics",/world-university-rankings/columbia-university
"University of California, Los Angeles",,United States,0,"University of California, Los Angeles",477,14,140,public,97.4,7,30.4,528,55.4,211,83.1,140,83.1,21,84.0,17,53 : 47,"39,464",17%,9.2,"Accounting & Finance,Business & Management,Economics & Econometrics",/world-university-rankings/university-california-los-angeles
University of Michigan-Ann Arbor,,United States,0,University of Michigan-Ann Arbor,482,=15,150,public,90.2,29,33.8,316,52.2,229,83.0,150,88.4,12,84.4,16,48 : 52,"41,831",17%,8.3,"Business & Management,Economics & Econometrics,Accounting & Finance",/world-university-rankings/university-michigan-ann-arbor
New York University,,United States,0,New York University,508,=15,160,private,92.4,18,38.0,240,59.6,183,83.0,160,85.6,17,83.1,19,56 : 44,"44,433",32%,8.9,"Accounting & Finance,Business & Management,Economics & Econometrics",/world-university-rankings/new-york-university
National University of Singapore nus,,Singapore,6,National University of Singapore,504,17,170,master_account,69.7,178,55.6,115,77.4,107,80.7,170,91.1,6,81.7,20,50 : 50,"30,727",28%,17.4,"Accounting & Finance,Business & Management,Economics & Econometrics",/world-university-rankings/national-university-singapore
Tsinghua University Qinghua University Tsing hua University Qing hua University,,China,6,Tsinghua University,535,18,180,master_account,70.4,166,80.6,59,58.1,193,80.5,180,88.4,13,87.0,12,34 : 66,"36,912",11%,11.9,"Accounting & Finance,Business & Management,Economics & Econometrics",/world-university-rankings/tsinghua-university
UCL ucl UCL,,United Kingdom,0,UCL,481,19,190,master_account,82.0,75,30.6,503,92.6,22,79.9,190,86.7,16,71.2,24,57 : 43,"31,696",51%,10.6,"Economics & Econometrics,Business & Management",/world-university-rankings/ucl
ETH Zurich,,Switzerland,0,ETH Zurich,479,20,200,master_account,77.2,111,100.0,6,98.5,3,79.5,200,84.7,20,68.7,26,31 : 69,"18,171",39%,12.3,"Economics & Econometrics,Accounting & Finance,Business & Management",/world-university-rankings/eth-zurich
Cornell University,,United States,0,Cornell University,484,21,210,private,78.7,96,31.2,436,50.8,234,77.5,210,85.0,18,80.0,21,49 : 51,"21,904",25%,9.8,Business & Management,/world-university-rankings/cornell-university
The Hong Kong University of Science and Technology hkust,,Hong Kong,11,The Hong Kong University of Science and Technology,526,22,220,master_account,75.7,122,53.8,124,84.8,71,76.9,220,82.5,22,71.5,22,,"10,394",31%,23.6,"Economics & Econometrics,Accounting & Finance,Business & Management",/world-university-rankings/hong-kong-university-science-and-technology
Peking University,,China,0,Peking University,514,23,230,master_account,70.3,169,73.8,74,67.4,147,76.0,230,73.7,31,85.7,15,48 : 52,"42,547",17%,8.9,"Economics & Econometrics,Accounting & Finance,Business & Management",/world-university-rankings/peking-university
Carnegie Mellon University,,United States,0,Carnegie Mellon University,485,24,240,private,92.4,17,30.8,474,73.3,124,74.6,240,74.8,29,63.9,37,40 : 60,"13,033",47%,13.3,"Business & Management,Economics & Econometrics,Accounting & Finance",/world-university-rankings/carnegie-mellon-university
University of British Columbia ubc,,Canada,11,University of British Columbia,486,25,250,master_account,87.2,38,31.7,399,88.7,46,74.0,250,71.7,35,64.8,35,54 : 46,"53,566",30%,18.6,"Accounting & Finance,Business & Management,Economics & Econometrics",/world-university-rankings/university-british-columbia
The University of Tokyo,,Japan,0,The University of Tokyo,494,26,260,master_account,50.4,382,96.4,32,24.7,467,73.5,260,90.5,7,86.5,14,,"25,828",11%,7.6,"Economics & Econometrics,Business & Management,Accounting & Finance",/world-university-rankings/university-tokyo
University of Hong Kong HKU Hong Kong University,,Hong Kong,11,University of Hong Kong,498,27,270,master_account,65.1,221,38.0,239,99.3,2,72.4,270,75.3,28,70.3,25,54 : 46,"18,122",43%,18.1,"Business & Management,Accounting & Finance,Economics & Econometrics",/world-university-rankings/university-hong-kong
Tilburg University,,Netherlands,11,Tilburg University,734,=28,280,master_account,77.6,108,99.6,22,78.8,104,72.0,280,74.2,30,60.8,42,48 : 52,"7,666",14%,21.2,"Accounting & Finance,Economics & Econometrics,Business & Management",/world-university-rankings/tilburg-university
University of Toronto,,Canada,0,University of Toronto,483,=28,290,master_account,75.4,126,30.4,574,85.0,68,72.0,290,73.6,32,67.1,30,,"72,202",19%,19.0,"Economics & Econometrics,Accounting & Finance,Business & Management",/world-university-rankings/university-toronto
"University of California, San Diego",,United States,0,"University of California, San Diego",497,30,300,public,96.4,9,100.0,2,60.5,175,71.9,300,64.6,45,61.0,41,46 : 54,"31,687",20%,12.9,"Economics & Econometrics,Accounting & Finance,Business & Management",/world-university-rankings/university-california-san-diego
University of Minnesota,,United States,0,University of Minnesota,506,31,310,public,80.9,83,56.6,111,34.3,352,71.0,310,77.8,25,67.9,27,52 : 48,"60,620",11%,12.3,"Accounting & Finance,Business & Management,Economics & Econometrics",/world-university-rankings/university-minnesota
Erasmus University Rotterdam,,Netherlands,6,Erasmus University Rotterdam,621,32,320,master_account,75.2,127,42.2,196,82.8,78,70.9,320,79.2,24,57.4,51,50 : 50,"22,019",22%,19.6,"Economics & Econometrics,Accounting & Finance,Business & Management",/world-university-rankings/erasmus-university-rotterdam
University of Mannheim,,Germany,0,University of Mannheim,131813,=33,330,master_account,74.1,135,99.9,17,47.2,260,69.7,330,75.7,27,63.9,38,56 : 44,"10,882",17%,74.8,"Accounting & Finance,Economics & Econometrics,Business & Management",/world-university-rankings/university-mannheim
University of Warwick,,United Kingdom,0,University of Warwick,622,=33,340,master_account,80.7,85,32.6,365,91.4,30,69.7,340,66.4,42,60.8,43,50 : 50,"19,649",41%,13.3,"Economics & Econometrics,Accounting & Finance,Business & Management",/world-university-rankings/university-warwick
Copenhagen Business School,,Denmark,0,Copenhagen Business School,131327,35,350,master_account,86.6,43,54.2,123,74.1,121,68.9,350,60.8,52,62.8,40,48 : 52,"17,003",25%,30.6,"Business & Management,Economics & Econometrics,Accounting & Finance",/world-university-rankings/copenhagen-business-school
University of Wisconsin-Madison,,United States,0,University of Wisconsin-Madison,491,36,360,public,77.8,106,37.4,250,31.5,387,68.0,360,75.9,26,64.9,34,,"39,193",12%,10.5,"Accounting & Finance,Business & Management,Economics & Econometrics",/world-university-rankings/university-wisconsin-madison
University of Manchester,,United Kingdom,0,University of Manchester,512,37,370,master_account,75.0,130,36.0,273,86.7,55,66.9,370,63.7,47,60.4,47,53 : 47,"36,530",39%,14.5,"Accounting & Finance,Economics & Econometrics,Business & Management",/world-university-rankings/university-manchester
Hong Kong Polytechnic University PolyU Poly U HK PolyU,,Hong Kong,11,Hong Kong Polytechnic University,723,38,380,master_account,77.2,112,34.0,310,90.9,32,66.5,380,63.4,48,56.5,53,52 : 48,"21,977",25%,27.8,"Accounting & Finance,Business & Management,Economics & Econometrics",/world-university-rankings/hong-kong-polytechnic-university
University of Washington,,United States,0,University of Washington,489,38,390,public,86.7,42,30.4,580,45.0,274,66.5,390,65.2,44,60.8,44,53 : 47,"45,476",16%,11.3,"Accounting & Finance,Business & Management,Economics & Econometrics",/world-university-rankings/university-washington
Johns Hopkins University,,United States,0,Johns Hopkins University,478,39,400,private,78.9,95,31.3,426,75.9,113,66.4,400,63.1,50,59.7,48,52 : 48,"16,146",25%,4.6,Business & Management,/world-university-rankings/johns-hopkins-university
Dartmouth College,,United States,0,Dartmouth College,554,41,410,private,100.0,1,30.4,534,31.5,385,66.0,410,47.2,83,71.3,23,48 : 52,"6,172",15%,6.7,"Economics & Econometrics,Business & Management,Accounting & Finance",/world-university-rankings/dartmouth-college
University of Zurich,,Switzerland,0,University of Zurich,525,42,420,master_account,92.2,19,80.1,61,86.4,57,65.8,420,58.3,56,45.1,86,57 : 43,"26,340",20%,14.7,"Economics & Econometrics,Accounting & Finance,Business & Management",/world-university-rankings/university-zurich
University of Melbourne UniMelb Australia,,Australia,11,University of Melbourne,501,43,430,master_account,60.7,269,54.9,120,92.8,18,65.6,430,73.1,33,54.6,56,56 : 44,"45,030",42%,26.6,"Economics & Econometrics,Business & Management,Accounting & Finance",/world-university-rankings/university-melbourne
Penn State (Main campus)  ,,United States,0,Penn State (Main campus)  ,515,44,440,public,70.0,172,53.8,125,32.3,377,65.3,440,71.2,36,65.9,33,46 : 54,"45,704",15%,15.0,"Economics & Econometrics,Accounting & Finance,Business & Management",/world-university-rankings/penn-state-main-campus
Michigan State University,,United States,0,Michigan State University,560,45,450,public,84.5,59,31.3,429,54.6,216,64.9,450,65.3,43,54.3,60,51 : 49,"44,951",17%,17.0,"Accounting & Finance,Economics & Econometrics,Business & Management",/world-university-rankings/michigan-state-university
University of Texas at Austin,,United States,0,University of Texas at Austin,493,46,460,public,72.0,150,47.3,161,27.2,430,64.2,460,72.9,34,60.7,45,51 : 49,"48,561",10%,17.1,"Accounting & Finance,Business & Management,Economics & Econometrics",/world-university-rankings/university-texas-austin
University of Southern California,,United States,0,University of Southern California,519,47,470,private,89.3,34,36.1,270,52.0,230,63.6,470,58.0,57,54.2,61,53 : 47,"35,510",25%,11.6,"Accounting & Finance,Business & Management,Economics & Econometrics",/world-university-rankings/university-southern-california
Seoul National University,,South Korea,0,Seoul National University,588,48,480,master_account,51.5,371,99.1,26,44.4,277,62.8,480,69.2,38,67.6,28,,"26,066",12%,12.3,"Accounting & Finance,Business & Management,Economics & Econometrics",/world-university-rankings/seoul-national-university
University of Edinburgh,,United Kingdom,0,University of Edinburgh,500,49,490,master_account,82.9,70,31.0,455,85.2,66,62.6,490,49.2,75,56.3,54,60 : 40,"28,153",41%,12.7,"Economics & Econometrics,Accounting & Finance,Business & Management",/world-university-rankings/university-edinburgh
Australian National University anu,,Australia,0,Australian National University,502,50,500,master_account,57.1,310,52.2,134,86.0,60,62.4,500,68.1,39,54.5,57,52 : 48,"16,840",39%,18.5,"Accounting & Finance,Economics & Econometrics,Business & Management",/world-university-rankings/australian-national-university
Georgia Institute of Technology,,United States,0,Georgia Institute of Technology,488,51,510,public,86.3,46,41.2,204,55.8,210,62.3,510,57.3,59,51.6,65,32 : 68,"21,903",27%,21.5,"Economics & Econometrics,Accounting & Finance,Business & Management",/world-university-rankings/georgia-institute-technology
Chinese University of Hong Kong CUHK,,Hong Kong,11,Chinese University of Hong Kong,662356,52,520,master_account,62.2,250,43.3,191,94.3,11,62.0,520,63.7,46,52.3,63,,"17,883",33%,18.4,"Economics & Econometrics,Business & Management,Accounting & Finance",/world-university-rankings/chinese-university-hong-kong
Federal University of Toulouse Midi-Pyrénées,,France,0,Federal University of Toulouse Midi-Pyrénées,587913,53,530,master_account,55.4,329,49.0,149,64.4,159,61.7,530,69.2,37,59.2,49,52 : 48,"101,658",18%,25.0,"Economics & Econometrics,Business & Management",/world-university-rankings/federal-university-toulouse-midi-pyrenees
Zhejiang University ZJU Zhejiang University China research,,China,11,Zhejiang University,815,53,540,master_account,55.7,326,100.0,14,60.9,173,61.7,540,59.4,54,66.0,32,21 : 79,"36,031",18%,10.9,"Accounting & Finance,Economics & Econometrics,Business & Management",/world-university-rankings/zhejiang-university
Ohio State University (Main campus)  ,,United States,0,Ohio State University (Main campus)  ,521,55,550,public,77.8,105,31.3,431,49.2,243,60.8,550,67.7,40,45.5,85,49 : 51,"53,540",12%,12.8,"Business & Management,Accounting & Finance,Economics & Econometrics",/world-university-rankings/ohio-state-university-main-campus
Boston University,,United States,0,Boston University,518,56,560,private,90.9,26,32.1,380,62.4,166,60.7,560,52.1,70,47.2,76,60 : 40,"25,095",27%,8.4,"Business & Management,Accounting & Finance,Economics & Econometrics",/world-university-rankings/boston-university
University of Illinois at Urbana-Champaign,,United States,0,University of Illinois at Urbana-Champaign,495,=57,570,public,65.9,211,39.1,224,48.6,249,60.5,570,61.3,51,60.6,46,47 : 53,"43,908",24%,17.9,"Accounting & Finance,Economics & Econometrics,Business & Management",/world-university-rankings/university-illinois-urbana-champaign
Pompeu Fabra University,,Spain,0,Pompeu Fabra University,650,=57,580,master_account,69.8,177,60.1,103,60.5,177,60.5,580,59.1,55,54.5,58,60 : 40,"11,523",13%,21.3,"Accounting & Finance,Business & Management,Economics & Econometrics",/world-university-rankings/pompeu-fabra-university
Arizona State University (Tempe)  ,,United States,0,Arizona State University (Tempe)  ,591,59,590,public,88.7,35,30.4,519,47.5,258,59.5,590,55.3,62,46.2,82,43 : 57,"46,362",20%,20.8,"Economics & Econometrics,Business & Management,Accounting & Finance",/world-university-rankings/arizona-state-university-tempe
KU Leuven,,Belgium,11,KU Leuven,531,=60,600,master_account,79.7,92,100.0,10,52.6,224,58.7,600,54.1,63,44.9,87,49 : 51,"44,719",15%,36.5,"Accounting & Finance,Economics & Econometrics,Business & Management",/world-university-rankings/ku-leuven
University of Sussex,,United Kingdom,11,University of Sussex,563,=60,610,master_account,90.5,28,31.8,397,92.8,19,58.7,610,46.5,84,38.2,109,55 : 45,"13,891",39%,16.5,"Accounting & Finance,Business & Management,Economics & Econometrics",/world-university-rankings/university-sussex
Aalto University,,Finland,0,Aalto University,767,62,620,master_account,86.0,48,59.9,105,55.9,208,58.4,620,48.0,81,47.5,74,35 : 65,"12,421",23%,19.0,"Economics & Econometrics,Accounting & Finance,Business & Management",/world-university-rankings/aalto-university
Boston College,,United States,0,Boston College,659,63,630,private,93.5,16,42.0,197,56.4,203,58.1,630,37.8,112,52.6,62,55 : 45,"13,035",14%,15.9,"Business & Management,Economics & Econometrics,Accounting & Finance",/world-university-rankings/boston-college
Indiana University,,United States,0,Indiana University,587,64,640,public,85.3,52,51.6,137,45.1,272,57.8,640,49.9,72,48.1,71,52 : 48,"65,707",16%,13.8,"Economics & Econometrics,Business & Management,Accounting & Finance",/world-university-rankings/indiana-university
"Nanyang Technological University, Singapore NTU Nan yang",,Singapore,6,"Nanyang Technological University, Singapore",634,65,650,master_account,62.1,252,70.7,81,75.3,115,57.6,650,57.8,58,47.3,75,48 : 52,"25,738",28%,16.7,"Economics & Econometrics,Business & Management,Accounting & Finance",/world-university-rankings/nanyang-technological-university-singapore
University of Virginia (Main campus)  ,,United States,0,University of Virginia (Main campus)  ,601,66,660,public,91.2,23,30.4,579,38.1,326,57.5,660,30.9,153,66.1,31,53 : 47,"24,295",12%,9.4,"Business & Management,Economics & Econometrics,Accounting & Finance",/world-university-rankings/university-virginia-main-campus
"University of Maryland, College Park",,United States,0,"University of Maryland, College Park",559,67,670,public,89.8,30,30.5,511,37.3,329,57.1,670,56.9,60,38.8,106,47 : 53,"32,099",10%,16.2,"Economics & Econometrics,Business & Management,Accounting & Finance",/world-university-rankings/university-maryland-college-park
Maastricht University,,Netherlands,6,Maastricht University,663,68,680,master_account,63.9,231,89.9,42,96.4,5,57.0,680,49.9,73,44.9,88,59 : 41,"16,250",52%,15.8,"Business & Management,Economics & Econometrics,Accounting & Finance",/world-university-rankings/maastricht-university
University of North Carolina at Chapel Hill,,United States,0,University of North Carolina at Chapel Hill,507,69,690,public,82.3,72,31.4,419,26.7,435,55.9,690,53.8,64,47.2,77,57 : 43,"34,226",8%,9.4,"Business & Management,Economics & Econometrics,Accounting & Finance",/world-university-rankings/university-north-carolina-chapel-hill
UNSW Sydney unsw australia unsw,,Australia,6,UNSW Sydney,638,70,700,master_account,62.6,244,44.6,177,88.3,49,55.6,700,52.8,67,44.1,90,47 : 53,"41,358",36%,30.5,"Business & Management,Accounting & Finance,Economics & Econometrics",/world-university-rankings/unsw-sydney
Kyoto University,,Japan,0,Kyoto University,516,71,710,master_account,32.8,517,96.5,31,31.8,382,55.4,710,67.3,41,64.5,36,24 : 76,"22,420",8%,8.8,"Business & Management,Economics & Econometrics,Accounting & Finance",/world-university-rankings/kyoto-university
Texas A&M University,,United States,11,Texas A&M University,629,72,720,public,69.0,187,43.8,185,32.1,379,55.1,720,63.4,49,42.7,94,48 : 52,"58,567",9%,25.8,"Economics & Econometrics,Accounting & Finance,Business & Management",/world-university-rankings/texas-am-university
University of Queensland UQ UOQ,,Australia,11,University of Queensland,538,=73,730,master_account,77.9,102,53.7,128,83.5,73,54.8,730,48.7,78,34.3,122,55 : 45,"38,187",31%,34.4,"Business & Management,Economics & Econometrics,Accounting & Finance",/world-university-rankings/university-queensland
University of St Gallen,,Switzerland,0,University of St Gallen,131326,=73,740,master_account,64.0,230,60.3,102,89.0,42,54.8,740,40.2,97,52.3,64,35 : 65,"7,495",35%,11.7,"Accounting & Finance,Economics & Econometrics,Business & Management",/world-university-rankings/university-st-gallen
École Polytechnique,,France,6,École Polytechnique,527,75,750,master_account,65.5,217,79.9,62,83.3,75,54.7,750,40.1,99,50.9,68,21 : 79,"2,908",36%,5.6,"Economics & Econometrics,Business & Management",/world-university-rankings/ecole-polytechnique
University of Groningen,,Netherlands,11,University of Groningen,598,=76,760,master_account,84.4,62,50.0,140,56.4,204,54.3,760,52.3,69,31.8,146,52 : 48,"26,183",18%,23.8,"Business & Management,Economics & Econometrics,Accounting & Finance",/world-university-rankings/university-groningen
Washington University in St Louis,,United States,11,Washington University in St Louis,505,=76,770,private,84.3,64,30.4,581,54.7,215,54.3,770,40.2,98,46.8,79,,"13,074",20%,7.3,"Business & Management,Economics & Econometrics,Accounting & Finance",/world-university-rankings/washington-university-st-louis
City University of Hong Kong CityU HK,,Hong Kong,11,City University of Hong Kong,657,78,780,master_account,71.8,152,53.1,131,88.9,43,54.1,780,44.9,87,39.3,104,57 : 43,"9,928",41%,11.2,"Accounting & Finance,Business & Management,Economics & Econometrics",/world-university-rankings/city-university-hong-kong
Korea University,,South Korea,6,Korea University,702,79,790,master_account,59.4,292,100.0,9,59.0,189,53.9,790,50.1,71,48.3,70,,"22,705",21%,15.6,"Accounting & Finance,Economics & Econometrics,Business & Management",/world-university-rankings/korea-university
Lund University,,Sweden,0,Lund University,544,80,800,master_account,81.9,76,85.8,51,59.7,181,53.6,800,48.7,77,31.6,150,54 : 46,"28,454",17%,11.8,"Business & Management,Accounting & Finance,Economics & Econometrics",/world-university-rankings/lund-university
Rice University,,United States,0,Rice University,536,81,810,private,84.3,63,30.4,563,50.0,236,53.5,810,34.5,130,51.5,67,42 : 58,"6,554",28%,8.9,"Economics & Econometrics,Business & Management,Accounting & Finance",/world-university-rankings/rice-university
University of Amsterdam uva,,Netherlands,6,University of Amsterdam,556,82,820,master_account,72.1,144,36.3,264,64.3,160,53.0,820,47.3,82,41.8,96,56 : 44,"23,778",12%,12.3,"Accounting & Finance,Economics & Econometrics,Business & Management",/world-university-rankings/university-amsterdam
University of Vienna,,Austria,0,University of Vienna,603,83,830,master_account,77.7,107,33.5,327,93.4,14,52.8,830,39.1,104,36.9,115,66 : 34,"33,185",27%,19.3,"Business & Management,Economics & Econometrics,Accounting & Finance",/world-university-rankings/university-vienna
Shanghai Jiao Tong University SJTU,,China,6,Shanghai Jiao Tong University,801,=84,840,master_account,75.4,125,49.9,141,59.3,188,52.4,840,38.8,106,46.4,81,41 : 59,"40,711",9%,11.0,"Accounting & Finance,Business & Management,Economics & Econometrics",/world-university-rankings/shanghai-jiao-tong-university
McGill University,,Canada,0,McGill University,492,=84,850,master_account,62.0,254,30.4,554,88.9,44,52.3,850,44.7,88,43.6,91,58 : 42,"31,060",28%,13.0,"Economics & Econometrics,Accounting & Finance,Business & Management",/world-university-rankings/mcgill-university
Western University,,Canada,11,Western University,690,=84,860,master_account,68.2,194,31.8,398,73.2,125,52.3,860,39.6,102,48.5,69,56 : 44,"29,732",17%,22.9,"Business & Management,Economics & Econometrics,Accounting & Finance",/world-university-rankings/western-university
University of Nottingham,,United Kingdom,0,University of Nottingham,604,87,870,master_account,65.8,212,30.8,481,90.5,36,52.2,870,41.3,92,43.1,92,54 : 46,"29,431",30%,14.6,"Accounting & Finance,Economics & Econometrics,Business & Management",/world-university-rankings/university-nottingham
Paris Sciences et Lettres – PSL Research University Paris,,France,0,Paris Sciences et Lettres – PSL Research University Paris,615804,88,880,master_account,46.2,423,44.4,179,39.1,313,51.9,880,49.7,74,63.0,39,44 : 56,"20,722",26%,11.3,"Economics & Econometrics,Accounting & Finance,Business & Management",/world-university-rankings/paris-sciences-et-lettres-psl-research-university-paris
Fudan University,,China,0,Fudan University,700,89,890,master_account,62.7,242,50.4,139,57.8,196,51.8,890,35.9,122,58.2,50,51 : 49,"34,393",11%,12.2,"Accounting & Finance,Business & Management,Economics & Econometrics",/world-university-rankings/fudan-university
Lancaster University,https://timeshighereducation.studygroup.com/chinese?utm_campaign=the&uid=i-49618222,United Kingdom,11,Lancaster University,595,90,900,master_account,84.5,58,37.6,245,92.6,21,51.7,900,35.3,125,31.8,147,51 : 49,"12,202",39%,12.8,"Business & Management,Economics & Econometrics,Accounting & Finance",/world-university-rankings/lancaster-university
Hebrew University of Jerusalem,,Israel,0,Hebrew University of Jerusalem,585,91,910,master_account,71.2,155,33.2,334,57.1,201,51.6,910,52.8,65,34.2,123,56 : 44,"16,492",5%,11.5,"Economics & Econometrics,Accounting & Finance,Business & Management",/world-university-rankings/hebrew-university-jerusalem
Nanjing University,,China,0,Nanjing University,727,92,920,master_account,72.0,148,99.9,18,65.3,155,51.5,920,33.4,141,46.0,83,48 : 52,"34,580",9%,15.6,"Economics & Econometrics,Accounting & Finance,Business & Management",/world-university-rankings/nanjing-university
Sungkyunkwan University (SKKU),,South Korea,6,Sungkyunkwan University (SKKU),805,92,930,master_account,59.3,293,99.4,24,60.7,174,51.4,930,42.3,90,47.9,73,42 : 58,"23,359",14%,19.5,"Accounting & Finance,Business & Management,Economics & Econometrics",/world-university-rankings/sungkyunkwan-university-skku
Polytechnic University of Milan,,Italy,0,Polytechnic University of Milan,797,93,940,master_account,85.7,50,99.9,19,31.8,383,51.3,940,38.4,108,38.8,107,34 : 66,"33,663",15%,24.2,,/world-university-rankings/polytechnic-university-milan
University of Florida,,United States,0,University of Florida,590,=94,950,public,65.6,213,30.8,476,27.7,420,51.1,950,60.6,53,37.8,110,54 : 46,"46,555",10%,17.5,"Accounting & Finance,Business & Management,Economics & Econometrics",/world-university-rankings/university-florida
Université Catholique de Louvain,,Belgium,0,Université Catholique de Louvain,633,=94,960,master_account,59.8,285,62.2,98,60.0,180,51.1,960,52.6,68,38.9,105,54 : 46,"25,952",21%,39.6,"Economics & Econometrics,Accounting & Finance,Business & Management",/world-university-rankings/universite-catholique-de-louvain
Monash University,,Australia,0,Monash University,581,=94,970,master_account,59.2,296,41.2,205,88.1,50,51.1,970,45.5,86,40.7,100,57 : 43,"49,728",35%,34.6,"Accounting & Finance,Business & Management,Economics & Econometrics",/world-university-rankings/monash-university
King’s College London,,United Kingdom,11,King’s College London,520,97,980,master_account,70.3,168,31.0,457,87.4,51,51.0,980,41.1,93,36.8,116,62 : 38,"24,293",42%,12.1,"Economics & Econometrics,Business & Management",/world-university-rankings/kings-college-london
Queensland University of Technology qut,,Australia,6,Queensland University of Technology,758,99,990,master_account,83.3,67,54.9,121,75.3,116,50.7,990,37.3,114,31.0,154,54 : 46,"33,931",16%,35.3,"Accounting & Finance,Economics & Econometrics,Business & Management",/world-university-rankings/queensland-university-technology
"City, University of London",,United Kingdom,0,"City, University of London",912,=100,1000,master_account,84.8,57,34.3,301,96.3,6,50.5,1000,35.3,124,26.6,186,56 : 44,"14,067",53%,18.7,"Business & Management,Economics & Econometrics,Accounting & Finance",/world-university-rankings/city-university-london
University of Lausanne,,Switzerland,0,University of Lausanne,580,=100,1010,master_account,81.5,79,98.8,27,90.3,37,50.5,1010,36.0,120,25.2,202,,"11,957",23%,9.6,"Accounting & Finance,Business & Management,Economics & Econometrics",/world-university-rankings/university-lausanne
University of Alberta,,Canada,0,University of Alberta,564,101–125,1020,master_account,85.2,54,32.8,352,91.3,31,45.9–50.3,1020,38.8,105,17.2,378,55 : 45,"31,844",26%,21.0,"Economics & Econometrics,Accounting & Finance,Business & Management",/world-university-rankings/university-alberta
Aston University,,United Kingdom,0,Aston University,816,101–125,1030,master_account,93.9,14,32.0,384,86.1,59,45.9–50.3,1030,29.7,159,26.3,190,49 : 51,"9,926",29%,21.6,"Accounting & Finance,Economics & Econometrics,Business & Management",/world-university-rankings/aston-university
