aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
The Hong Kong University of Science and Technology hkust,,Hong Kong,11,The Hong Kong University of Science and Technology,526,65,65,master_account,68.9,170,55.6,105,78.1,53,64.4,65,64.6,63,56.9,71,"Languages, Literature & Linguistics,Biological Sciences,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Sociology,Mechanical & Aerospace Engineering,Chemical Engineering,Physics & Astronomy,Computer Science,Chemistry,Civil Engineering,Accounting & Finance,Education,Other Health,Business & Management,Electrical & Electronic Engineering,General Engineering",/world-university-rankings/hong-kong-university-science-and-technology
Utrecht University utrecht  utrecht university,,Netherlands,6,Utrecht University,532,67,67,master_account,82.4,84,82.6,42,47.3,232,64.1,67,64.7,62,48.0,120,"Mathematics & Statistics,Other Health,Medicine & Dentistry,Law,Geography,Economics & Econometrics,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Communication & Media Studies,History, Philosophy & Theology,Business & Management,Psychology,Chemistry,Politics & International Studies (incl Development Studies),Computer Science,Biological Sciences,Veterinary Science,Languages, Literature & Linguistics,Sociology,Education,Art, Performing Arts & Design",/world-university-rankings/utrecht-university
Korea Advanced Institute of Science and Technology (KAIST),,South Korea,0,Korea Advanced Institute of Science and Technology (KAIST),558,68,68,master_account,58.4,244,100.0,4,31.1,324,64.0,68,68.9,52,69.9,40,"Languages, Literature & Linguistics,General Engineering,Civil Engineering,Electrical & Electronic Engineering,Computer Science,Chemical Engineering,Chemistry,Other Health,Mechanical & Aerospace Engineering,Accounting & Finance,Architecture,Economics & Econometrics,Business & Management,Physics & Astronomy,Archaeology,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Biological Sciences,Medicine & Dentistry,Art, Performing Arts & Design",/world-university-rankings/korea-advanced-institute-science-and-technology-kaist
Purdue University West Lafayette,,United States,0,Purdue University West Lafayette,562,69,69,public,63.1,209,-,379,54.8,181,63.8,69,71.9,45,59.8,63,"Architecture,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Veterinary Science,Education,Other Health,Sport Science,Psychology,Medicine & Dentistry,Mathematics & Statistics,Business & Management,Art, Performing Arts & Design,Communication & Media Studies,Civil Engineering,Computer Science,Physics & Astronomy,Accounting & Finance,Mechanical & Aerospace Engineering,Sociology,Electrical & Electronic Engineering,Chemistry,Economics & Econometrics,General Engineering,Chemical Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Agriculture & Forestry,Law",/world-university-rankings/purdue-university-west-lafayette
Wageningen University & Research,,Netherlands,0,Wageningen University & Research,540,70,70,master_account,73.8,137,100.0,9,79.2,50,63.2,71,53.7,100,54.9,81,"Communication & Media Studies,Biological Sciences,Economics & Econometrics,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Chemistry,Veterinary Science,Business & Management,Other Health,Geology, Environmental, Earth & Marine Sciences,Sociology,Chemical Engineering",/world-university-rankings/wageningen-university-research
University of Göttingen,,Germany,0,University of Göttingen,533,70,70,master_account,92.5,38,34.4,280,51.0,204,63.2,70,52.5,103,50.0,103,"Art, Performing Arts & Design,Languages, Literature & Linguistics,Medicine & Dentistry,Economics & Econometrics,History, Philosophy & Theology,Physics & Astronomy,Business & Management,Sociology,Education,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Psychology,Archaeology,Biological Sciences,Veterinary Science,Law,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Accounting & Finance,Chemistry,Computer Science,Sport Science,Other Health,Geography",/world-university-rankings/university-gottingen
Erasmus University Rotterdam,,Netherlands,6,Erasmus University Rotterdam,621,72,72,master_account,80.2,97,62.0,89,62.8,132,62.9,72,64.1,64,44.5,146,"Civil Engineering,Geography,Politics & International Studies (incl Development Studies),Economics & Econometrics,Art, Performing Arts & Design,Accounting & Finance,Biological Sciences,Education,Sociology,Law,History, Philosophy & Theology,Communication & Media Studies,Business & Management,Psychology,Other Health",/world-university-rankings/erasmus-university-rotterdam
University of Massachusetts,,United States,0,University of Massachusetts,528,72,72,master_account,77.8,109,52.8,114,31.7,318,62.9,73,62.6,71,57.1,70,"Languages, Literature & Linguistics,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Archaeology,Politics & International Studies (incl Development Studies),Veterinary Science,Computer Science,Biological Sciences,Chemical Engineering,Electrical & Electronic Engineering,Business & Management,Medicine & Dentistry,Physics & Astronomy,Art, Performing Arts & Design,History, Philosophy & Theology,Architecture,Sociology,Education,Geography,Other Health,Law,Agriculture & Forestry,Psychology,General Engineering,Chemistry,Mathematics & Statistics,Communication & Media Studies,Mechanical & Aerospace Engineering,Sport Science,Accounting & Finance,Civil Engineering",/world-university-rankings/university-massachusetts
University of Bristol,,United Kingdom,11,University of Bristol,530,74,74,master_account,85.4,67,38.7,229,71.9,76,62.5,74,51.7,105,50.1,102,"General Engineering,Archaeology,Other Health,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Business & Management,Chemistry,Communication & Media Studies,Languages, Literature & Linguistics,Economics & Econometrics,Education,Geology, Environmental, Earth & Marine Sciences,Veterinary Science,Geography,Mathematics & Statistics,Sociology,Computer Science,History, Philosophy & Theology,Civil Engineering,Biological Sciences,Electrical & Electronic Engineering,Physics & Astronomy,Medicine & Dentistry,Law,Accounting & Finance,Psychology",/world-university-rankings/university-bristol
Rice University,,United States,0,Rice University,536,75,75,private,100.0,2,36.5,254,59.0,151,62.0,75,39.3,182,49.5,105,"Chemistry,Economics & Econometrics,Electrical & Electronic Engineering,Civil Engineering,Computer Science,Physics & Astronomy,Psychology,Chemical Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Mathematics & Statistics,History, Philosophy & Theology,Sport Science,Art, Performing Arts & Design,General Engineering,Sociology,Mechanical & Aerospace Engineering,Business & Management,Other Health,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Architecture,Biological Sciences,Education",/world-university-rankings/rice-university
University of Pittsburgh-Pittsburgh campus,,United States,0,University of Pittsburgh-Pittsburgh campus,524,76,76,public,85.2,69,39.3,223,29.4,337,61.7,76,55.1,93,54.6,82,"General Engineering,Accounting & Finance,Archaeology,Business & Management,Physics & Astronomy,Education,Veterinary Science,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Architecture,Computer Science,Chemistry,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies,Psychology,Law,Sport Science,Art, Performing Arts & Design,Languages, Literature & Linguistics,Civil Engineering,Other Health,History, Philosophy & Theology,Chemical Engineering,Economics & Econometrics,Mechanical & Aerospace Engineering,Biological Sciences,Sociology,Electrical & Electronic Engineering,Mathematics & Statistics,Agriculture & Forestry",/world-university-rankings/university-pittsburgh-pittsburgh-campus
Delft University of Technology,,Netherlands,0,Delft University of Technology,568,77,77,master_account,45.1,349,99.9,10,67.7,99,61.6,77,75.1,41,59.9,62,"Electrical & Electronic Engineering,Computer Science,Physics & Astronomy,Sport Science,Biological Sciences,Politics & International Studies (incl Development Studies),Other Health,Chemistry,Mechanical & Aerospace Engineering,Architecture,Civil Engineering,Education,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Geography,Mathematics & Statistics,General Engineering,Business & Management",/world-university-rankings/delft-university-technology
Heidelberg University,,Germany,0,Heidelberg University,537,78,78,master_account,75.5,124,40.7,200,61.3,141,61.4,78,49.0,114,61.4,61,"Other Health,Sociology,Medicine & Dentistry,Computer Science,Psychology,Geology, Environmental, Earth & Marine Sciences,Sport Science,Education,Chemistry,Languages, Literature & Linguistics,Mathematics & Statistics,Geography,Art, Performing Arts & Design,Economics & Econometrics,History, Philosophy & Theology,Archaeology,Physics & Astronomy,Politics & International Studies (incl Development Studies),Biological Sciences,Law",/world-university-rankings/heidelberg-university-0
Emory University,,United States,0,Emory University,539,79,79,private,90.9,44,38.3,235,36.6,285,61.3,79,44.4,135,56.7,72,"Physics & Astronomy,Art, Performing Arts & Design,Accounting & Finance,Psychology,Chemistry,Economics & Econometrics,General Engineering,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Sociology,Biological Sciences,Business & Management,Other Health,History, Philosophy & Theology,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Computer Science,Medicine & Dentistry,Law",/world-university-rankings/emory-university
Durham University united kingdom UK  England,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-56154151,United Kingdom,11,Durham University,547,80,80,master_account,93.3,34,34.3,281,77.7,56,60.7,80,44.5,134,42.3,163,"Other Health,Sport Science,Sociology,Computer Science,Languages, Literature & Linguistics,Physics & Astronomy,Archaeology,Biological Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Chemistry,Accounting & Finance,Art, Performing Arts & Design,General Engineering,Geography,Law,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Business & Management,Education,Psychology,Mathematics & Statistics",/world-university-rankings/durham-university
Pierre and Marie Curie University,,France,0,Pierre and Marie Curie University,548,81,81,master_account,80.6,94,28.6,356,64.4,121,60.5,81,43.5,145,59.2,67,"Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Physics & Astronomy,Civil Engineering,Mathematics & Statistics,Chemistry,Veterinary Science,Biological Sciences,Electrical & Electronic Engineering,Other Health,Computer Science,General Engineering,Economics & Econometrics,Mechanical & Aerospace Engineering,Medicine & Dentistry",/world-university-rankings/pierre-and-marie-curie-university
Lund University,,Sweden,0,Lund University,544,82,82,master_account,77.1,114,34.2,282,64.4,120,60.3,82,61.3,72,43.6,154,"Archaeology,Business & Management,Geology, Environmental, Earth & Marine Sciences,Chemistry,Languages, Literature & Linguistics,Communication & Media Studies,Accounting & Finance,Computer Science,Geography,Law,Biological Sciences,Civil Engineering,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),General Engineering,Electrical & Electronic Engineering,Chemical Engineering,Economics & Econometrics,Education,Mathematics & Statistics,Medicine & Dentistry,Physics & Astronomy,Sociology,Other Health,Art, Performing Arts & Design,Psychology,Mechanical & Aerospace Engineering,Architecture",/world-university-rankings/lund-university
University of Amsterdam uva,,Netherlands,6,University of Amsterdam,556,83,83,master_account,75.1,127,49.0,131,57.0,167,60.1,83,61.3,74,45.6,135,"Sociology,Mathematics & Statistics,Accounting & Finance,Economics & Econometrics,Biological Sciences,Computer Science,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Education,Physics & Astronomy,Chemistry,Psychology,Art, Performing Arts & Design,Law,Archaeology,History, Philosophy & Theology,Languages, Literature & Linguistics,Medicine & Dentistry,Other Health,Politics & International Studies (incl Development Studies),Geography,Business & Management",/world-university-rankings/university-amsterdam
University of Montreal,,Canada,11,University of Montreal,569,84,84,master_account,60.9,229,95.0,30,74.6,69,59.8,84,57.9,83,54.0,85,"Art, Performing Arts & Design,Sport Science,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Law,Chemistry,Accounting & Finance,Chemical Engineering,Archaeology,Medicine & Dentistry,Mechanical & Aerospace Engineering,Other Health,Education,Communication & Media Studies,History, Philosophy & Theology,General Engineering,Geography,Civil Engineering,Business & Management,Economics & Econometrics,Architecture,Politics & International Studies (incl Development Studies),Veterinary Science,Biological Sciences,Psychology,Physics & Astronomy,Languages, Literature & Linguistics,Computer Science,Sociology,Mathematics & Statistics",/world-university-rankings/university-montreal
UNSW Sydney unsw australia unsw,,Australia,6,UNSW Sydney,638,85,85,master_account,56.7,255,50.5,122,84.8,29,59.6,85,63.8,67,52.6,91,"Law,History, Philosophy & Theology,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Business & Management,Politics & International Studies (incl Development Studies),Physics & Astronomy,Chemistry,Chemical Engineering,Biological Sciences,Other Health,Accounting & Finance,Mathematics & Statistics,Geography,Psychology,Electrical & Electronic Engineering,Sociology,Art, Performing Arts & Design,Computer Science,Architecture,Communication & Media Studies,Languages, Literature & Linguistics,Economics & Econometrics,Mechanical & Aerospace Engineering,Education,Sport Science,Civil Engineering,General Engineering",/world-university-rankings/unsw-sydney
"Nanyang Technological University, Singapore NTU Nan yang",,Singapore,6,"Nanyang Technological University, Singapore",634,86,86,master_account,54.5,272,99.5,15,90.5,7,59.4,86,66.9,57,45.7,134,"Sociology,Mechanical & Aerospace Engineering,Biological Sciences,General Engineering,Chemical Engineering,Sport Science,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Civil Engineering,Mathematics & Statistics,Economics & Econometrics,Other Health,Chemistry,Communication & Media Studies,Business & Management,Art, Performing Arts & Design,Accounting & Finance,Education,Physics & Astronomy,Computer Science,Psychology,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry",/world-university-rankings/nanyang-technological-university-singapore
Tufts University,,United States,0,Tufts University,542,87,87,private,94.8,28,39.4,219,39.6,266,59.1,87,36.4,194,52.6,90,"Mathematics & Statistics,Physics & Astronomy,Law,Communication & Media Studies,History, Philosophy & Theology,Business & Management,Psychology,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Education,Civil Engineering,Architecture,Art, Performing Arts & Design,Other Health,Medicine & Dentistry,Economics & Econometrics,Sociology,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Chemistry,Chemical Engineering,General Engineering,Computer Science,Languages, Literature & Linguistics,Veterinary Science,Archaeology",/world-university-rankings/tufts-university
McMaster University,,Canada,11,McMaster University,529,88,88,master_account,81.7,88,98.0,25,66.9,104,59.0,88,47.9,118,42.3,164,"Mathematics & Statistics,Sociology,Business & Management,Other Health,General Engineering,Sport Science,Computer Science,Accounting & Finance,Civil Engineering,Psychology,Art, Performing Arts & Design,Medicine & Dentistry,Economics & Econometrics,Electrical & Electronic Engineering,History, Philosophy & Theology,Languages, Literature & Linguistics,Physics & Astronomy,Chemistry,Chemical Engineering,Politics & International Studies (incl Development Studies),Archaeology,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Biological Sciences,Geography",/world-university-rankings/mcmaster-university
University of Zurich,,Switzerland,0,University of Zurich,525,89,89,master_account,80.0,99,38.3,237,84.1,34,58.8,90,41.6,158,50.0,104,"Geology, Environmental, Earth & Marine Sciences,Geography,Art, Performing Arts & Design,Computer Science,Psychology,Economics & Econometrics,Biological Sciences,Mathematics & Statistics,Education,Chemistry,Law,Archaeology,History, Philosophy & Theology,Sociology,Communication & Media Studies,Architecture,Accounting & Finance,Other Health,Business & Management,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Veterinary Science,Physics & Astronomy,Agriculture & Forestry",/world-university-rankings/university-zurich
University of Groningen,,Netherlands,11,University of Groningen,598,89,89,master_account,71.6,154,85.2,36,49.8,214,58.8,89,61.0,75,43.8,153,"History, Philosophy & Theology,Communication & Media Studies,Business & Management,Computer Science,Politics & International Studies (incl Development Studies),Geography,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,General Engineering,Accounting & Finance,Physics & Astronomy,Other Health,Architecture,Biological Sciences,Mechanical & Aerospace Engineering,Psychology,Medicine & Dentistry,Art, Performing Arts & Design,Mathematics & Statistics,Law,Sociology,Sport Science,Languages, Literature & Linguistics,Civil Engineering,Chemical Engineering,Education,Archaeology,Chemistry",/world-university-rankings/university-groningen
University of Colorado Boulder,,United States,0,University of Colorado Boulder,541,91,91,public,97.1,15,-,388,34.7,298,58.7,91,44.4,136,42.3,165,"Chemistry,Chemical Engineering,Art, Performing Arts & Design,Archaeology,Biological Sciences,Accounting & Finance,Psychology,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,General Engineering,Economics & Econometrics,Communication & Media Studies,Mechanical & Aerospace Engineering,Mathematics & Statistics,Physics & Astronomy,Sociology,Architecture,Business & Management,Veterinary Science,Education,Geography,Sport Science,Electrical & Electronic Engineering,Law,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Computer Science,Agriculture & Forestry",/world-university-rankings/university-colorado-boulder
Paris-Sud University,,France,6,Paris-Sud University,867,92,92,master_account,82.9,79,28.4,358,63.9,127,58.6,92,45.9,127,48.0,119,"Physics & Astronomy,Chemical Engineering,General Engineering,Computer Science,Other Health,Biological Sciences,Accounting & Finance,Chemistry,Law,Sport Science,Education,Medicine & Dentistry,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Electrical & Electronic Engineering,Mathematics & Statistics,Civil Engineering,Economics & Econometrics",/world-university-rankings/paris-sud-university
Ghent University,,Belgium,0,Ghent University,570,93,93,master_account,71.3,158,95.9,28,49.1,217,58.4,93,56.7,87,46.4,128,"Business & Management,Art, Performing Arts & Design,Biological Sciences,Sociology,Other Health,Economics & Econometrics,Physics & Astronomy,Electrical & Electronic Engineering,Accounting & Finance,Chemistry,Education,Chemical Engineering,Languages, Literature & Linguistics,General Engineering,History, Philosophy & Theology,Geography,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Veterinary Science,Archaeology,Geology, Environmental, Earth & Marine Sciences,Psychology,Communication & Media Studies,Mathematics & Statistics,Law,Sport Science,Mechanical & Aerospace Engineering,Computer Science,Civil Engineering",/world-university-rankings/ghent-university
Michigan State University,,United States,0,Michigan State University,560,94,94,public,73.8,134,32.6,300,36.8,282,58.3,94,56.8,86,51.8,93,"Languages, Literature & Linguistics,Geography,Sociology,Architecture,Chemical Engineering,Communication & Media Studies,Other Health,Chemistry,Politics & International Studies (incl Development Studies),Sport Science,Agriculture & Forestry,Accounting & Finance,Economics & Econometrics,Medicine & Dentistry,Biological Sciences,Mathematics & Statistics,History, Philosophy & Theology,Veterinary Science,Law,Mechanical & Aerospace Engineering,Physics & Astronomy,Computer Science,Geology, Environmental, Earth & Marine Sciences,Psychology,Business & Management,General Engineering,Education,Art, Performing Arts & Design,Civil Engineering,Electrical & Electronic Engineering",/world-university-rankings/michigan-state-university
University of Notre Dame,,United States,0,University of Notre Dame,553,94,94,private,93.5,33,29.8,341,41.6,259,58.3,95,39.6,179,48.3,115,"Computer Science,Physics & Astronomy,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Psychology,General Engineering,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Law,Biological Sciences,Architecture,Business & Management,Accounting & Finance,Chemical Engineering,Mechanical & Aerospace Engineering,Sociology,History, Philosophy & Theology,Economics & Econometrics,Civil Engineering,Geography,Art, Performing Arts & Design,Education,Electrical & Electronic Engineering,Chemistry",/world-university-rankings/university-notre-dame-0
"University of California, Irvine",,United States,0,"University of California, Irvine",550,96,96,public,90.3,48,42.1,184,35.2,294,58.2,96,47.2,119,44.0,152,"Business & Management,Sociology,Law,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Education,Computer Science,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Chemical Engineering,Biological Sciences,Civil Engineering,History, Philosophy & Theology,Architecture,Economics & Econometrics,Mechanical & Aerospace Engineering,Other Health,Chemistry,Art, Performing Arts & Design,Accounting & Finance,Mathematics & Statistics,General Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Psychology",/world-university-rankings/university-california-irvine
"University of Maryland, College Park",,United States,0,"University of Maryland, College Park",559,97,97,public,83.9,75,32.1,309,40.4,264,57.9,97,51.4,106,44.9,141,"Archaeology,Physics & Astronomy,Economics & Econometrics,Architecture,Chemical Engineering,Business & Management,Education,Chemistry,General Engineering,Biological Sciences,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Geography,Computer Science,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Sociology,Veterinary Science,Communication & Media Studies,Civil Engineering,Agriculture & Forestry,Accounting & Finance,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Other Health,Sport Science",/world-university-rankings/university-maryland-college-park
University of Arizona,,United States,0,University of Arizona,561,98,98,public,76.9,116,83.9,39,31.3,320,57.7,98,53.7,99,47.0,127,"Computer Science,Chemical Engineering,General Engineering,Veterinary Science,Psychology,Agriculture & Forestry,Communication & Media Studies,Biological Sciences,Education,Medicine & Dentistry,Accounting & Finance,Business & Management,Geology, Environmental, Earth & Marine Sciences,Sociology,Geography,Law,Civil Engineering,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Mathematics & Statistics,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Economics & Econometrics,Chemistry,Architecture,Physics & Astronomy,Archaeology,Art, Performing Arts & Design,Other Health",/world-university-rankings/university-arizona
Monash University,,Australia,0,Monash University,581,99,99,master_account,60.9,228,70.0,68,66.4,109,57.5,100,60.6,77,47.8,121,"Archaeology,Accounting & Finance,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Communication & Media Studies,Biological Sciences,Architecture,Computer Science,Physics & Astronomy,Law,Mechanical & Aerospace Engineering,Education,Other Health,Civil Engineering,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Business & Management,Mathematics & Statistics,History, Philosophy & Theology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Geography,Psychology,Art, Performing Arts & Design,Chemistry,Sociology,Chemical Engineering,General Engineering",/world-university-rankings/monash-university
"Rutgers, the State University of New Jersey",,United States,0,"Rutgers, the State University of New Jersey",546,99,99,public,69.5,167,35.8,260,27.9,350,57.5,101,61.3,73,50.9,98,"Geography,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Physics & Astronomy,Sport Science,History, Philosophy & Theology,Mathematics & Statistics,Medicine & Dentistry,Agriculture & Forestry,Mechanical & Aerospace Engineering,Chemistry,Languages, Literature & Linguistics,Psychology,Sociology,Biological Sciences,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,General Engineering,Architecture,Accounting & Finance,Chemical Engineering,Communication & Media Studies,Other Health,Art, Performing Arts & Design,Computer Science,Education,Economics & Econometrics",/world-university-rankings/rutgers-state-university-new-jersey-0
Humboldt University of Berlin,,Germany,0,Humboldt University of Berlin,573,99,99,master_account,59.5,236,-,374,57.5,163,57.5,99,58.7,81,55.4,79,"Mathematics & Statistics,Agriculture & Forestry,Sociology,History, Philosophy & Theology,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Art, Performing Arts & Design,Languages, Literature & Linguistics,Accounting & Finance,Psychology,Geography,Chemistry,Education,Archaeology,Medicine & Dentistry,Sport Science,Economics & Econometrics,Politics & International Studies (incl Development Studies),Other Health,Computer Science,Business & Management,Law,Communication & Media Studies",/world-university-rankings/humboldt-university-berlin
University of Rochester,,United States,0,University of Rochester,545,102,102,private,92.3,39,39.6,217,45.9,240,57.2,102,37.8,190,46.0,133,"Archaeology,Other Health,Politics & International Studies (incl Development Studies),Computer Science,Economics & Econometrics,General Engineering,History, Philosophy & Theology,Psychology,Medicine & Dentistry,Biological Sciences,Mechanical & Aerospace Engineering,Chemistry,Art, Performing Arts & Design,Electrical & Electronic Engineering,Chemical Engineering,Accounting & Finance,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Education,Business & Management,Physics & Astronomy,Communication & Media Studies,Mathematics & Statistics",/world-university-rankings/university-rochester
University of York,,United Kingdom,0,University of York,586,103,103,master_account,83.4,77,38.4,234,71.9,77,57.1,103,43.9,140,41.9,168,"Languages, Literature & Linguistics,Education,Biological Sciences,Business & Management,Computer Science,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Psychology,Other Health,General Engineering,History, Philosophy & Theology,Sociology,Mathematics & Statistics,Law,Chemistry,Economics & Econometrics,Art, Performing Arts & Design,Accounting & Finance,Geography,Electrical & Electronic Engineering,Archaeology,Physics & Astronomy",/world-university-rankings/university-york
Case Western Reserve University,,United States,0,Case Western Reserve University,557,104,104,private,80.4,95,-,367,34.2,300,56.9,104,42.0,153,56.5,73,"Biological Sciences,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),General Engineering,Languages, Literature & Linguistics,Law,Civil Engineering,Other Health,Business & Management,Medicine & Dentistry,Mathematics & Statistics,Chemical Engineering,Accounting & Finance,Electrical & Electronic Engineering,Physics & Astronomy,Economics & Econometrics,Computer Science,Art, Performing Arts & Design,Psychology,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Sociology,Chemistry",/world-university-rankings/case-western-reserve-university
Technical University of Munich,,Germany,0,Technical University of Munich,552,105,105,master_account,76.5,120,49.7,127,61.5,139,56.8,105,42.4,151,51.2,97,"Biological Sciences,Computer Science,Mechanical & Aerospace Engineering,Education,Sport Science,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,General Engineering,Chemical Engineering,Civil Engineering,Electrical & Electronic Engineering,Mathematics & Statistics,Medicine & Dentistry,Chemistry,Politics & International Studies (incl Development Studies),Physics & Astronomy,Other Health,Business & Management,Architecture,Agriculture & Forestry",/world-university-rankings/technical-university-munich
Uppsala University,,Sweden,0,Uppsala University,551,106,106,master_account,58.2,247,44.1,159,56.3,174,56.6,106,63.9,66,48.6,112,"Other Health,Geography,History, Philosophy & Theology,Law,Communication & Media Studies,Business & Management,Chemical Engineering,Medicine & Dentistry,Psychology,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Civil Engineering,Economics & Econometrics,Physics & Astronomy,Mathematics & Statistics,Architecture,Computer Science,Accounting & Finance,Archaeology,Politics & International Studies (incl Development Studies),Education,Chemistry,Sociology,General Engineering,Languages, Literature & Linguistics,Biological Sciences,Electrical & Electronic Engineering",/world-university-rankings/uppsala-university
Vanderbilt University,,United States,0,Vanderbilt University,534,106,106,private,85.0,72,53.0,113,27.5,356,56.6,107,40.9,167,51.5,96,"Chemistry,Civil Engineering,Education,Archaeology,General Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Economics & Econometrics,Art, Performing Arts & Design,Biological Sciences,Sociology,Business & Management,Accounting & Finance,Geography,Psychology,Law,Other Health,Politics & International Studies (incl Development Studies),Medicine & Dentistry,History, Philosophy & Theology,Electrical & Electronic Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Computer Science,Languages, Literature & Linguistics,Mathematics & Statistics",/world-university-rankings/vanderbilt-university
University of St Andrews,,United Kingdom,0,University of St Andrews,549,108,108,master_account,76.6,119,38.9,227,86.3,22,56.5,108,43.8,142,43.2,157,"General Engineering,History, Philosophy & Theology,Psychology,Chemistry,Sociology,Business & Management,Agriculture & Forestry,Geography,Economics & Econometrics,Communication & Media Studies,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Biological Sciences,Physics & Astronomy,Computer Science,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Mathematics & Statistics",/world-university-rankings/university-st-andrews
University of Helsinki,,Finland,11,University of Helsinki,555,109,109,master_account,77.7,110,31.1,323,48.3,226,56.4,109,53.0,102,42.8,160,"Agriculture & Forestry,Sociology,Education,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Geography,Medicine & Dentistry,Psychology,Languages, Literature & Linguistics,Business & Management,Archaeology,Chemistry,Computer Science,Mathematics & Statistics,History, Philosophy & Theology,Economics & Econometrics,Physics & Astronomy,Law,Veterinary Science,Politics & International Studies (incl Development Studies),Other Health,Communication & Media Studies",/world-university-rankings/university-helsinki
